Timestamp,consumption,generation,net_balance,L_flex_up,L_flex_down,imb,S,D,net_balance_updated,S_updated,D_updated,delta_net_balance,delta_S,delta_D,pDAM,pIDM,pAUp,pADown,pBMUp,pBMDown
2025-07-02 06:15:00,6.036836094170987,0.5796200464202981,-5.457216047750689,0.6036836094170988,0.5433152484753889,0.4301268946897556,0.0,5.457216047750689,-5.7129565678202585,0.0,5.7129565678202585,-0.2557405200695704,0.0,0.2557405200695704,115.67,120.44200000000001,0.0,-1265.684,-1265.684,-1265.684
2025-07-02 06:30:00,6.1348573858335165,1.0695947615136139,-5.065262624319902,0.6134857385833516,0.5521371647250165,0.4352611136624371,0.0,5.065262624319902,-5.375595230451092,0.0,5.375595230451092,-0.3103326061311895,0.0,0.3103326061311895,115.67,120.44200000000001,0.0,-924.3700000000001,-924.3700000000001,-924.3700000000001
2025-07-02 06:45:00,6.232878677496046,1.5595694766069301,-4.673309200889116,0.6232878677496045,0.5609590809746441,0.44039533263511854,0.0,4.673309200889116,-5.038233893081925,0.0,5.038233893081925,-0.36492469219280865,0.0,0.36492469219280865,115.67,120.44200000000001,0.0,-529.254,-529.254,-529.254
2025-07-02 07:00:00,6.330899969158575,2.049544191700246,-4.281355777458329,0.6330899969158575,0.5697809972242718,0.44552955160780006,0.0,4.281355777458329,-4.700872555712757,0.0,4.700872555712757,-0.4195167782544278,0.0,0.4195167782544278,111.19200000000001,77.864,0.0,30.746,30.746,30.746
2025-07-02 07:15:00,6.513875787059094,2.7279251183572493,-3.785950668701844,0.6513875787059094,0.5862488208353185,0.4444876552410355,0.0,3.785950668701844,-4.264990020823585,0.0,4.264990020823585,-0.4790393521217404,0.0,0.4790393521217404,111.19200000000001,77.864,0.0,38.230000000000004,38.230000000000004,38.230000000000004
2025-07-02 07:30:00,6.696851604959612,3.4063060450142526,-3.290545559945359,0.6696851604959613,0.6027166444463651,0.443445758874271,0.0,3.290545559945359,-3.829107485934412,0.0,3.829107485934412,-0.5385619259890531,0.0,0.5385619259890531,111.19200000000001,77.864,0.0,57.174,57.174,57.174
2025-07-02 07:45:00,6.87982742286013,4.084686971671256,-2.7951404511888738,0.6879827422860131,0.6191844680574117,0.4424038625075065,0.0,2.7951404511888738,-3.393224951045239,0.0,3.393224951045239,-0.5980844998563657,0.0,0.5980844998563657,111.19200000000001,77.864,0.0,60.8,60.8,60.8
2025-07-02 08:00:00,7.0628032407606485,4.763067898328259,-2.2997353424323883,0.7062803240760649,0.6356522916684584,0.44136196614074197,0.0,2.2997353424323883,-2.9573424161560666,0.0,2.9573424161560666,-0.6576070737236783,0.0,0.6576070737236783,106.14000000000001,88.77000000000001,139.8,74.49,139.8,139.8
2025-07-02 08:15:00,7.3203701507546795,5.517807070066093,-1.802563080688586,0.732037015075468,0.6588333135679212,0.4375570605700682,0.0,1.802563080688586,-2.566854834623853,0.0,2.566854834623853,-0.7642917539352672,0.0,0.7642917539352672,106.14000000000001,88.77000000000001,0.0,63.239999999999995,63.239999999999995,63.239999999999995
2025-07-02 08:30:00,7.577937060748711,6.272546241803926,-1.3053908189447836,0.7577937060748712,0.682014335467384,0.43375215499939446,0.0,1.3053908189447836,-2.1763672530916396,0.0,2.1763672530916396,-0.870976434146856,0.0,0.870976434146856,106.14000000000001,88.77000000000001,0.0,-612.076,-612.076,-612.076
2025-07-02 08:45:00,7.835503970742742,7.027285413541761,-0.8082185572009812,0.7835503970742742,0.7051953573668468,0.4299472494287207,0.0,0.8082185572009812,-1.785879671559426,0.0,1.785879671559426,-0.9776611143584448,0.0,0.9776611143584448,106.14000000000001,88.77000000000001,0.0,-1027.406,-1027.406,-1027.406
2025-07-02 09:00:00,8.093070880736773,7.782024585279594,-0.311046295457179,0.8093070880736773,0.7283763792663096,0.42614234385804695,0.0,0.311046295457179,-1.3953920900272125,0.0,1.3953920900272125,-1.0843457945700337,0.0,1.0843457945700337,91.608,62.42999999999999,0.0,-341.134,-341.134,-341.134
2025-07-02 09:15:00,7.9546945726596405,8.451098977454695,0.496404404795055,0.7954694572659641,0.7159225115393677,0.42984907165942843,0.7296891263879393,0.23328472159288424,-0.28011806614560597,0.7664260013748034,1.0465440675204094,-0.7765224709406611,0.036736874986864176,0.8132593459275252,91.608,62.42999999999999,0.0,-542.67,-542.67,-542.67
2025-07-02 09:30:00,7.816318264582508,9.120173369629796,1.303855105047289,0.7816318264582508,0.7034686438124257,0.4335557994608099,1.4593782527758785,0.1555231477285895,0.8351559577360006,1.5328520027496069,0.6976960450136063,-0.4686991473112885,0.07347374997372835,0.5421728972850168,91.608,62.42999999999999,0.0,-71.124,-71.124,-71.124
2025-07-02 09:45:00,7.677941956505375,9.789247761804898,2.111305805299523,0.7677941956505375,0.6910147760854837,0.4372625272621914,2.1890673791638178,0.07776157386429475,1.9504299816176074,2.2992780041244103,0.34884802250680313,-0.16087582368191589,0.11021062496059253,0.2710864486425084,91.608,62.42999999999999,0.0,-699.828,-699.828,-699.828
2025-07-02 10:00:00,7.539565648428242,10.45832215398,2.918756505551757,0.7539565648428243,0.6785609083585418,0.4409692550635729,2.918756505551757,-0.0,3.0657040054992137,3.0657040054992137,-0.0,0.1469474999474567,0.1469474999474567,-0.0,77.378,33.936,110.0,-50.128,-50.128,-50.128
2025-07-02 10:15:00,7.238550650511009,10.459205746044999,3.2206550955339903,0.723855065051101,0.6514695585459908,0.4397975196895129,3.2206550955339903,0.0,3.082635996354292,3.082635996354292,0.0,-0.13801909917969812,0.11021062496059253,0.24822972414029065,77.378,33.936,110.0,64.904,64.904,64.904
2025-07-02 10:30:00,6.937535652593776,10.460089338109999,3.5225536855162236,0.6937535652593776,0.6243782087334397,0.43862578431545296,3.5225536855162236,0.0,3.0995679872093707,3.0995679872093707,0.0,-0.42298569830685295,0.07347374997372835,0.4964594482805813,77.378,33.936,110.0,-695.6560000000001,-695.6560000000001,-695.6560000000001
2025-07-02 10:45:00,6.636520654676543,10.460972930175,3.824452275498457,0.6636520654676543,0.5972868589208888,0.43745404894139306,3.824452275498457,0.0,3.116499978064449,3.116499978064449,0.0,-0.7079522974340078,0.036736874986864176,0.744689172420872,77.378,33.936,0.0,-418.90200000000004,-418.90200000000004,-418.90200000000004
2025-07-02 11:00:00,6.3355056567593095,10.46185652224,4.12635086548069,0.633550565675931,0.5701955091083378,0.4362823135673331,4.12635086548069,-0.0,3.1334319689195276,3.1334319689195276,-0.0,-0.9929188965611626,0.0,0.9929188965611626,64.088,24.908,115.66199999999999,37.392,115.66199999999999,115.66199999999999
2025-07-02 11:15:00,6.326906073893323,10.438932734989319,4.112026661095996,0.6326906073893324,0.5694215466503991,0.4419658783516809,4.112026661095996,0.0,3.280984303703467,3.280984303703467,0.0,-0.8310423573925285,0.0,0.8310423573925285,64.088,24.908,127.77000000000001,0.0,127.77000000000001,127.77000000000001
2025-07-02 11:30:00,6.318306491027337,10.416008947738638,4.097702456711301,0.6318306491027337,0.5686475841924603,0.4476494431360287,4.097702456711301,0.0,3.4285366384874063,3.4285366384874063,0.0,-0.6691658182238944,0.0,0.6691658182238944,64.088,24.908,109.968,78.0,109.968,109.968
2025-07-02 11:45:00,6.309706908161351,10.393085160487956,4.083378252326606,0.6309706908161351,0.5678736217345215,0.45333300792037656,4.083378252326606,0.0,3.5760889732713457,3.5760889732713457,0.0,-0.5072892790552603,0.0,0.5072892790552603,64.088,24.908,110.0,73.578,110.0,110.0
2025-07-02 12:00:00,6.301107325295364,10.370161373237275,4.069054047941911,0.6301107325295364,0.5670996592765828,0.45901657270472435,4.069054047941911,-0.0,3.723641308055285,3.723641308055285,-0.0,-0.34541273988662624,0.0,0.34541273988662624,44.58,29.692,110.0,36.362,36.362,36.362
2025-07-02 12:15:00,6.3854735834332,10.081679792382907,3.696206208949708,0.63854735834332,0.574692622508988,0.4519318977708055,3.696206208949708,0.0,3.5229121175346507,3.5229121175346507,0.0,-0.17329409141505703,0.08576546349991265,0.2590595549149697,44.58,29.692,0.0,36.714,36.714,36.714
2025-07-02 12:30:00,6.469839841571035,9.79319821152854,3.3233583699575044,0.6469839841571036,0.5822855857413932,0.44484722283688666,3.3233583699575044,0.0,3.3221829270140164,3.3221829270140164,0.0,-0.0011754429434878144,0.1715309269998253,0.17270636994331312,44.58,29.692,0.0,-710.154,-710.154,-710.154
2025-07-02 12:45:00,6.554206099708871,9.504716630674173,2.9505105309653006,0.6554206099708871,0.5898785489737984,0.4377625479029678,2.9505105309653006,0.0,3.121453736493382,3.121453736493382,0.0,0.1709432055280814,0.25729639049973796,0.08635318497165656,44.58,29.692,0.0,-574.592,-574.592,-574.592
2025-07-02 13:00:00,6.638572357846707,9.216235049819804,2.577662691973097,0.6638572357846707,0.5974715122062036,0.43067787296904897,2.577662691973097,-0.0,2.9207245459727478,2.9207245459727478,-0.0,0.3430618539996506,0.3430618539996506,-0.0,33.010000000000005,18.502000000000002,0.0,-570.042,-570.042,-570.042
2025-07-02 13:15:00,6.602042038161692,8.80660956412491,2.204567525963218,0.6602042038161693,0.5941837834345522,0.4339220448365571,2.204567525963218,0.0,2.471562736311995,2.471562736311995,0.0,0.2669952103487769,0.2669952103487769,0.0,33.010000000000005,18.502000000000002,0.0,-254.82399999999998,-254.82399999999998,-254.82399999999998
2025-07-02 13:30:00,6.565511718476678,8.396984078430016,1.831472359953339,0.6565511718476678,0.590896054662901,0.43716621670406525,1.831472359953339,0.0,2.022400926651242,2.022400926651242,0.0,0.19092856669790315,0.19092856669790315,0.0,33.010000000000005,18.502000000000002,109.982,-441.41400000000004,-80.694,-80.694
2025-07-02 13:45:00,6.528981398791663,7.987358592735124,1.4583771939434598,0.6528981398791663,0.5876083258912497,0.4404103885715734,1.4583771939434598,0.0,1.5732391169904891,1.5732391169904891,0.0,0.11486192304702941,0.11486192304702941,0.0,33.010000000000005,18.502000000000002,109.772,-635.028,-92.738,-92.738
2025-07-02 14:00:00,6.492451079106648,7.577733107040229,1.0852820279335806,0.6492451079106649,0.5843205971195983,0.4436545604390815,1.0852820279335806,-0.0,1.1240773073297363,1.1240773073297363,-0.0,0.03879527939615568,0.03879527939615568,-0.0,53.714,27.174,0.0,-183.702,-24.838,-24.838
2025-07-02 14:15:00,6.600922632751199,7.109067900684213,0.5081452679330141,0.6600922632751199,0.5940830369476078,0.4460847708289914,0.8139615209501855,0.30581625301717147,0.38248235534217656,0.8430579804973022,0.4605756251551256,-0.1256629125908374,0.02909645954711676,0.15475937213795415,53.714,27.174,0.0,-509.166,-139.576,-139.576
2025-07-02 14:30:00,6.709394186395749,6.640402694328197,-0.0689914920675525,0.670939418639575,0.6038454767756174,0.4485149812189013,0.5426410139667903,0.6116325060343429,-0.3591125966453832,0.5620386536648682,0.9211512503102512,-0.29012110457783047,0.01939763969807784,0.3095187442759083,53.714,27.174,0.0,-607.574,-273.434,-273.434
2025-07-02 14:45:00,6.8178657400402995,6.17173748797218,-0.6461282520681191,0.68178657400403,0.613607916603627,0.4509451916088112,0.27132050698339516,0.9174487590515144,-1.1007075486329427,0.28101932683243414,1.3817268754653769,-0.45457929656482354,0.00969881984903892,0.46427811641386246,53.714,27.174,0.0,15.028,8.572,8.572
2025-07-02 15:00:00,6.92633729368485,5.703072281616164,-1.2232650120686859,0.692633729368485,0.6233703564316365,0.45337540199872106,0.0,1.2232650120686859,-1.8423025006205025,0.0,1.8423025006205025,-0.6190374885518166,0.0,0.6190374885518166,73.076,73.792,0.0,36.763999999999996,13.225999999999999,13.225999999999999
2025-07-02 15:15:00,6.998524805216232,5.1933146149881075,-1.8052101902281246,0.6998524805216233,0.629867232469461,0.4522631366190015,0.0,1.8052101902281246,-2.56839028559838,0.0,2.56839028559838,-0.7631800953702554,0.0,0.7631800953702554,73.076,73.792,109.88199999999999,57.334,109.88199999999999,109.88199999999999
2025-07-02 15:30:00,7.070712316747615,4.683556948360051,-2.387155368387563,0.7070712316747615,0.6363641085072853,0.451150871239282,0.0,2.387155368387563,-3.2944780705762575,0.0,3.2944780705762575,-0.9073227021886942,0.0,0.9073227021886942,73.076,73.792,109.88199999999999,57.334,109.88199999999999,109.88199999999999
2025-07-02 15:45:00,7.142899828278997,4.173799281731995,-2.969100546547002,0.7142899828278997,0.6428609845451096,0.4500386058595624,0.0,2.969100546547002,-4.0205658555541355,0.0,4.0205658555541355,-1.0514653090071329,0.0,1.0514653090071329,73.076,73.792,109.924,34.586,109.924,109.924
